review_id,text,sentiment,rating,product_category,verified_purchase
1048,No funciona para nada. No coincide con la descripción.,negative,2,Toys & Games,True
1049,"Excelente producto, superó mis expectativas. El mejor de su categoría.",positive,4,Sports & Outdoors,True
1050,Producto regular. Hay mejores opciones en el mercado.,neutral,3,Office Products,False
1051,Llegó dañado y no me reembolsaron. El material es de mala calidad.,negative,2,Office Products,True
1052,No funciona como se anuncia. Se rompió después de una semana.,negative,2,Grocery,False
1053,No funciona para nada. El material es de mala calidad.,negative,2,Fashion,False
1054,Nada especial pero funciona. Hay mejores opciones en el mercado.,neutral,3,Electronics,True
1055,Se rompió a los pocos días. Tuve que devolverlo.,negative,1,Travel,False
1056,Nada especial pero funciona. No destaca en nada.,neutral,3,Fashion,False
1057,Funciona pero nada extraordinario. Nada excepcional.,neutral,3,Fashion,False
1058,Llegó dañado y no me reembolsaron. No funciona como se prometía.,negative,2,Books,True
1059,Muy buena compra. Resistente y duradero.,positive,4,Books,False
1060,"Excelente producto, superó mis expectativas. La calidad es increíble y llegó antes de lo esperado.",positive,5,Jewelry,False
1061,Horrible experiencia de compra. Tuve que devolverlo.,negative,1,Home & Kitchen,True
1062,El peor producto que he comprado. Es una pérdida de dinero.,negative,2,Home & Kitchen,True
1063,El mejor que he probado. El mejor de su categoría.,positive,4,Jewelry,False
1064,No vale la pena. El producto llegó roto.,negative,2,Pet Supplies,False
1065,Horrible experiencia de compra. No funciona como se prometía.,negative,2,Office Products,False
1066,No es malo ni bueno. Para uso ocasional está bien.,neutral,3,Fashion,True
1067,Se rompió a los pocos días. No lo recomendaría a nadie.,negative,2,Toys & Games,True
1068,Horrible experiencia de compra. El producto llegó roto.,negative,1,Travel,False
1069,No lo recomiendo. Tuve que devolverlo.,negative,1,Home & Kitchen,True
1070,No lo recomiendo. No coincide con la descripción.,negative,2,Jewelry,False
1071,"Excelente producto, superó mis expectativas. Lo uso a diario y funciona perfecto.",positive,5,Jewelry,True
1072,Nada especial pero funciona. Cumple sin brillar.,neutral,3,Pet Supplies,False
1073,Mala calidad de materiales. Se rompió después de una semana.,negative,2,Pet Supplies,True
1074,Una estafa total. La atención al cliente fue pésima.,negative,1,Fashion,True
1075,Mala calidad de materiales. El material es de mala calidad.,negative,2,Books,False
1076,Pésima calidad. No lo recomendaría a nadie.,negative,1,Sports & Outdoors,True
1077,Producto defectuoso. No coincide con la descripción.,negative,1,Pet Supplies,False
1078,"Sin quejas, todo perfecto. El mejor de su categoría.",positive,5,Books,False
1079,El peor producto que he comprado. El envío tardó demasiado.,negative,2,Fashion,False
1080,Me encanta este producto. Mi familia quedó encantada.,positive,5,Grocery,True
1081,De los mejores productos que he comprado. Lo compré para un regalo y fue un éxito.,positive,5,Jewelry,False
1082,Cumple con todo lo prometido. Lo uso a diario y funciona perfecto.,positive,5,Toys & Games,False
1083,"Sin quejas, todo perfecto. Lo volvería a comprar sin dudarlo.",positive,4,Books,False
1084,Una estafa total. Es una pérdida de dinero.,negative,1,Electronics,True
1085,Llegó dañado y no me reembolsaron. La atención al cliente fue pésima.,negative,1,Grocery,True
1086,Pésima calidad. El envío tardó demasiado.,negative,2,Toys & Games,True
1087,"Excelente producto, superó mis expectativas. Lo volvería a comprar sin dudarlo.",positive,4,Travel,True
1088,Cumple lo básico. Cumple sin brillar.,neutral,3,Home & Kitchen,True
1089,Nada especial pero funciona. Es lo que esperaba por ese precio.,neutral,3,Travel,True
1090,Nada especial pero funciona. Para uso ocasional está bien.,neutral,3,Toys & Games,False
1091,Producto diferente al publicado. Tuve que devolverlo.,negative,1,Toys & Games,False
1092,No lo recomiendo. No coincide con la descripción.,negative,2,Home & Kitchen,False
1093,Llegó dañado y no me reembolsaron. No funciona como se prometía.,negative,2,Electronics,False
1094,No es malo ni bueno. Hay mejores opciones en el mercado.,neutral,3,Pet Supplies,True
1095,Muy buena compra. Lo compré para un regalo y fue un éxito.,positive,4,Fashion,False
1096,Lo recomiendo ampliamente. Lo volvería a comprar sin dudarlo.,positive,5,Travel,True
1097,No es malo ni bueno. No destaca en nada.,neutral,3,Electronics,True
1098,Cumple con todo lo prometido. Resistente y duradero.,positive,5,Electronics,False
1099,Increíble calidad por este precio. La calidad es increíble y llegó antes de lo esperado.,positive,4,Travel,False
1100,Increíble calidad por este precio. Lo compré para un regalo y fue un éxito.,positive,5,Jewelry,True
1101,El peor producto que he comprado. El material es de mala calidad.,negative,2,Office Products,True
1102,Llegó dañado y no me reembolsaron. Tuve que devolverlo.,negative,1,Home & Kitchen,False
1103,Me encanta este producto. La calidad es increíble y llegó antes de lo esperado.,positive,5,Travel,True
1104,Muy satisfecho con la compra. Resistente y duradero.,positive,5,Toys & Games,True
1105,Me encanta este producto. Muy práctico y fácil de usar.,positive,4,Toys & Games,False
1106,Promedio. Es lo que esperaba por ese precio.,neutral,3,Home & Kitchen,False
1107,Producto defectuoso. Se rompió después de una semana.,negative,1,Electronics,True
1108,Cumple con todo lo prometido. El mejor de su categoría.,positive,4,Travel,False
1109,"Excelente producto, superó mis expectativas. La calidad es increíble y llegó antes de lo esperado.",positive,5,Sports & Outdoors,True
1110,Me encanta este producto. Lo uso a diario y funciona perfecto.,positive,4,Books,False
1111,Nada especial pero funciona. Cumple sin brillar.,neutral,3,Jewelry,True
1112,Producto regular. Cumple sin brillar.,neutral,3,Fashion,False
1113,Decepción total. No lo recomendaría a nadie.,negative,2,Electronics,True
1114,Producto defectuoso. No coincide con la descripción.,negative,1,Travel,True
1115,Cumple lo básico. Es lo que esperaba por ese precio.,neutral,3,Jewelry,True
1116,No funciona para nada. La atención al cliente fue pésima.,negative,1,Home & Kitchen,False
1117,Muy decepcionado con la compra. Se rompió después de una semana.,negative,1,Office Products,False
1118,Una estafa total. La atención al cliente fue pésima.,negative,2,Travel,True
1119,Cumple con todo lo prometido. La calidad es increíble y llegó antes de lo esperado.,positive,4,Jewelry,True
1120,Perfecto para lo que necesitaba. El envío fue rápido y el empaque perfecto.,positive,4,Office Products,True
1121,El peor producto que he comprado. Se rompió después de una semana.,negative,1,Jewelry,True
1122,Cumple con todo lo prometido. El envío fue rápido y el empaque perfecto.,positive,5,Electronics,False
1123,Producto de gran calidad. Lo uso a diario y funciona perfecto.,positive,4,Travel,False
1124,"Sin quejas, todo perfecto. El envío fue rápido y el empaque perfecto.",positive,5,Books,True
1125,Llegó dañado y no me reembolsaron. Se rompió después de una semana.,negative,2,Fashion,True
1126,Horrible experiencia de compra. La atención al cliente fue pésima.,negative,2,Travel,False
1127,Producto tal como se describe. Muy práctico y fácil de usar.,positive,4,Books,True
1128,Cumple lo básico. Nada excepcional.,neutral,3,Sports & Outdoors,True
1129,Perfecto para lo que necesitaba. La calidad es increíble y llegó antes de lo esperado.,positive,4,Books,True
1130,El peor producto que he comprado. No coincide con la descripción.,negative,2,Fashion,True
1131,Perfecto para lo que necesitaba. Muy práctico y fácil de usar.,positive,5,Office Products,False
1132,"Excelente producto, superó mis expectativas. Lo uso a diario y funciona perfecto.",positive,5,Electronics,True
1133,Excedió todas mis expectativas. El mejor de su categoría.,positive,4,Home & Kitchen,True
1134,Para el precio está bien. Nada excepcional.,neutral,3,Jewelry,False
1135,Lo recomiendo ampliamente. Lo uso a diario y funciona perfecto.,positive,5,Sports & Outdoors,True
1136,De los mejores productos que he comprado. Muy práctico y fácil de usar.,positive,5,Office Products,True
1137,"Excelente producto, superó mis expectativas. Lo compré para un regalo y fue un éxito.",positive,5,Fashion,True
1138,Para el precio está bien. Hay mejores opciones en el mercado.,neutral,3,Office Products,False
1139,El mejor que he probado. Mi familia quedó encantada.,positive,4,Toys & Games,True
1140,"Sin quejas, todo perfecto. Lo volvería a comprar sin dudarlo.",positive,4,Electronics,False
1141,Excedió todas mis expectativas. Lo compré para un regalo y fue un éxito.,positive,5,Fashion,False
1142,Muy buena compra. El envío fue rápido y el empaque perfecto.,positive,5,Travel,True
1143,Muy decepcionado con la compra. El material es de mala calidad.,negative,1,Grocery,False
1144,Es aceptable por el precio. Nada excepcional.,neutral,3,Pet Supplies,False
1145,"Sin quejas, todo perfecto. Muy práctico y fácil de usar.",positive,5,Books,False
1146,Increíble calidad por este precio. Lo volvería a comprar sin dudarlo.,positive,4,Fashion,True
1147,"Excelente producto, superó mis expectativas. Resistente y duradero.",positive,4,Grocery,True
1148,Excedió todas mis expectativas. Lo uso a diario y funciona perfecto.,positive,5,Pet Supplies,False
1149,"Sin quejas, todo perfecto. Lo compré para un regalo y fue un éxito.",positive,4,Books,True
1150,El mejor que he probado. Lo uso a diario y funciona perfecto.,positive,4,Electronics,False
1151,Se rompió a los pocos días. Tuve que devolverlo.,negative,1,Jewelry,True
1152,Para el precio está bien. Hay mejores opciones en el mercado.,neutral,3,Office Products,True
1153,Producto diferente al publicado. Tuve que devolverlo.,negative,2,Travel,True
1154,Cumple lo básico. Es lo que esperaba por ese precio.,neutral,3,Sports & Outdoors,True
1155,"Sin quejas, todo perfecto. Lo volvería a comprar sin dudarlo.",positive,5,Grocery,True
1156,Horrible experiencia de compra. No funciona como se prometía.,negative,1,Electronics,False
1157,Cumple lo básico. Es lo que esperaba por ese precio.,neutral,3,Sports & Outdoors,False
1158,Una estafa total. No coincide con la descripción.,negative,2,Travel,True
1159,No funciona como se anuncia. No funciona como se prometía.,negative,1,Books,True
1160,Mala calidad de materiales. Se rompió después de una semana.,negative,1,Sports & Outdoors,False
1161,Funciona pero nada extraordinario. Para uso ocasional está bien.,neutral,3,Electronics,True
1162,Excedió todas mis expectativas. El mejor de su categoría.,positive,5,Grocery,True
1163,Excedió todas mis expectativas. Lo volvería a comprar sin dudarlo.,positive,5,Sports & Outdoors,True
1164,Muy satisfecho con la compra. Lo uso a diario y funciona perfecto.,positive,5,Office Products,True
1165,Muy satisfecho con la compra. El envío fue rápido y el empaque perfecto.,positive,4,Toys & Games,True
1166,No funciona como se anuncia. Se rompió después de una semana.,negative,2,Grocery,True
1167,Excedió todas mis expectativas. Mi familia quedó encantada.,positive,4,Office Products,False
1168,No lo recomiendo. Se rompió después de una semana.,negative,1,Home & Kitchen,True
1169,Es aceptable por el precio. Nada excepcional.,neutral,3,Travel,False
1170,El mejor que he probado. Mi familia quedó encantada.,positive,5,Pet Supplies,False
1171,Increíble calidad por este precio. El diseño es moderno y elegante.,positive,4,Fashion,False
1172,Perfecto para lo que necesitaba. La calidad es increíble y llegó antes de lo esperado.,positive,5,Fashion,False
1173,Muy buena compra. El envío fue rápido y el empaque perfecto.,positive,4,Grocery,False
1174,De los mejores productos que he comprado. El envío fue rápido y el empaque perfecto.,positive,4,Fashion,True
1175,Muy buena compra. El envío fue rápido y el empaque perfecto.,positive,5,Pet Supplies,False
1176,Producto tal como se describe. La calidad es increíble y llegó antes de lo esperado.,positive,4,Travel,False
1177,Nada especial pero funciona. Para uso ocasional está bien.,neutral,3,Pet Supplies,True
1178,Decepción total. El producto llegó roto.,negative,1,Office Products,False
1179,Decepción total. No funciona como se prometía.,negative,2,Fashion,True
1180,Promedio. Cumple sin brillar.,neutral,3,Toys & Games,False
